Time,actual,predicted,error,more than 100
2023-03-03 08:00:00,3.797868967,3.2491637966097864,14.44771199738481,0
2023-03-03 08:15:00,3.970048904,3.3397513609198173,15.876316849526212,0
2023-03-03 08:30:00,1.618306994,3.4209917516089225,111.39325012451391,1
2023-03-03 08:45:00,5.348542213,3.4928043070598056,34.696143959183786,0
2023-03-03 09:00:00,7.019618988,3.5551011445440692,49.354784773625255,0
2023-03-03 09:15:00,4.043025017,3.6077844890299717,10.765219758471458,0
2023-03-03 09:30:00,3.752932072,3.650759099031733,2.7224839407716095,0
2023-03-03 09:45:00,4.154976845,3.683958228675847,11.336251293216364,0
2023-03-03 10:00:00,-0.919561028,3.7073802919824774,-503.1684879083934,0
2023-03-03 10:15:00,4.81426096,3.721132350160364,22.70605226683923,0
2023-03-03 10:30:00,7.107800961,3.7254758082868453,47.58609830623751,0
2023-03-03 10:45:00,2.949439049,3.7208693409588687,26.155152866116023,0
2023-03-03 11:00:00,6.312191963,3.7080040987300924,41.25647444714615,0
2023-03-03 11:15:00,1.595185995,3.6878266799502315,131.18474532182884,1
2023-03-03 11:30:00,3.832739115,3.661546157899956,4.466595611218471,0
2023-03-03 11:45:00,7.437122822,3.630622575741754,51.1824308588546,1
2023-03-03 12:00:00,2.225897074,3.5967356829813495,61.58589384000194,1
2023-03-03 12:15:00,4.167111874,3.561734189014964,14.527512178451191,0
2023-03-03 12:30:00,3.798166037,3.5275673427688896,7.124456687650342,0
2023-03-03 12:45:00,0.224101007,3.496202101449005,1460.1010224148638,1
2023-03-03 13:00:00,2.987616062,3.469530415632356,16.13039773623884,0
2023-03-03 13:15:00,2.067951918,3.4492721373004924,66.79653464266342,1
2023-03-03 13:30:00,7.679442883,3.4368796741331673,55.24571604352452,1
2023-03-03 13:45:00,2.866688013,3.433450714723957,19.770644700566407,0
2023-03-03 14:00:00,5.221175194,3.4396551099919175,34.12105546765306,0
2023-03-03 14:15:00,2.880177021,3.4556813241165347,19.981560123575978,0
2023-03-03 14:30:00,6.97844696,3.4812067987474773,50.11487772707128,1
2023-03-03 14:45:00,3.115871906,3.5153951730891415,12.822198060190132,0
2023-03-03 15:00:00,3.328469992,3.5569216593045367,6.863563975448835,0
2023-03-03 15:15:00,1.526615977,3.604026093839868,136.07941670584702,1
2023-03-03 15:30:00,4.513922215,3.654591390834326,19.037342320832924,0
2023-03-03 15:45:00,3.220242023,3.70624343408374,15.092077167261408,0
2023-03-03 16:00:00,5.980123043,3.7564669759091855,37.18411897383454,0
