Time,actual,predicted,error,more than 100
2023-03-05 15:30:00,,,29.098908238555694,0
2023-03-05 15:45:00,,,29.86869492522284,0
2023-03-05 16:00:00,,,122.49133962497424,1
2023-03-05 16:15:00,,,-485.66828096704484,0
2023-03-05 16:30:00,,,52.2409282904943,1
2023-03-05 16:45:00,,,45.660300968604524,0
2023-03-05 17:00:00,,,3.5197237407054924,0
2023-03-05 17:15:00,,,27.59717687898164,0
2023-03-05 17:30:00,,,20.630200125255733,0
2023-03-05 17:45:00,,,21.27974152577734,0
2023-03-05 18:00:00,,,42.825606854311296,0
2023-03-05 18:15:00,,,103.00301590393491,1
2023-03-05 18:30:00,,,336.1629859341295,1
2023-03-05 18:45:00,,,7.568619487640305,0
2023-03-05 19:00:00,,,34.34880483148589,0
2023-03-05 19:15:00,,,29.81126024475217,0
2023-03-05 19:30:00,,,28.459294817206672,0
2023-03-05 19:45:00,,,27.139558303599138,0
2023-03-05 20:00:00,,,123.30474697814937,1
2023-03-05 20:15:00,,,48.84637864774247,0
2023-03-05 20:30:00,,,43.46270737034921,0
2023-03-05 20:45:00,,,51.45891572849833,1
2023-03-05 21:00:00,,,8.657909347137455,0
2023-03-05 21:15:00,,,199.45192487915628,1
2023-03-05 21:30:00,,,25.036146149215043,0
2023-03-05 21:45:00,,,66.65245264520162,1
2023-03-05 22:00:00,,,135.34995385382362,1
2023-03-05 22:15:00,,,426.781937019549,1
2023-03-05 22:30:00,,,31.93141585281063,0
2023-03-05 22:45:00,,,28.18261226676698,0
2023-03-05 23:00:00,,,8.327121198977062,0
2023-03-05 23:15:00,,,38.50762998538055,0
2023-03-05 23:30:00,,,8.392390682080036,0
2023-03-05 23:45:00,,,42.42659675757841,0
2023-03-06 00:00:00,,,1185.5284909393397,1
2023-03-06 00:15:00,,,95.67493585466728,1
2023-03-06 00:30:00,,,46.76463487238371,0
2023-03-06 00:45:00,,,25.075691843026434,0
2023-03-06 01:00:00,,,45.50734762189081,0
2023-03-06 01:15:00,,,52.95086880748686,1
2023-03-06 01:30:00,,,17.05784281427728,0
2023-03-06 01:45:00,,,36.59622719628455,0
2023-03-06 02:00:00,,,10.358553896188338,0
2023-03-06 02:15:00,,,12.469455211972143,0
2023-03-06 02:30:00,,,2.4718720806432564,0
2023-03-06 02:45:00,,,6.270981930890726,0
2023-03-06 03:00:00,,,4.411660056771549,0
2023-03-06 03:15:00,,,9.52866799268902,0
2023-03-06 03:30:00,,,10.503131777558975,0
2023-03-06 03:45:00,,,8.642228942045547,0
2023-03-06 04:00:00,,,0.39645538237036937,0
2023-03-06 04:15:00,,,13.257870579373254,0
2023-03-06 04:30:00,,,0.8617061448040311,0
2023-03-06 04:45:00,,,8.264143389791217,0
2023-03-06 05:00:00,,,47.94957876236901,0
2023-03-06 05:15:00,,,33.73361036245604,0
2023-03-06 05:30:00,,,12.700962069665387,0
2023-03-06 05:45:00,,,3.0488755987139906,0
2023-03-06 06:00:00,,,202.13691256690765,1
2023-03-06 06:15:00,,,13.714735257607536,0
2023-03-06 06:30:00,,,0.8359626286712838,0
2023-03-06 06:45:00,,,80.81797438156411,1
2023-03-06 07:00:00,,,71.08020472464263,1
2023-03-06 07:15:00,,,3.5061135893859756,0
2023-03-06 07:30:00,,,60.70130950140056,1
2023-03-06 07:45:00,,,39.93890576017974,0
2023-03-06 08:00:00,,,60.95918285025596,1
2023-03-06 08:15:00,,,3897.9347008985237,1
2023-03-06 08:30:00,,,54.71373537810656,1
2023-03-06 08:45:00,,,18.20039756174068,0
2023-03-06 09:00:00,,,50.21165199024972,1
2023-03-06 09:15:00,,,29.955295676200862,0
2023-03-06 09:30:00,,,31.148403773588146,0
2023-03-06 09:45:00,,,47.4454925759609,0
2023-03-06 10:00:00,,,16.876588786145497,0
2023-03-06 10:15:00,,,62.62141728998153,1
2023-03-06 10:30:00,,,138.58648834516552,1
2023-03-06 10:45:00,,,14.494736226255675,0
2023-03-06 11:00:00,,,6.676202636892434,0
2023-03-06 11:15:00,,,6.053363089178912,0
2023-03-06 11:30:00,,,27.50227721561075,0
2023-03-06 11:45:00,,,12.602455818057164,0
2023-03-06 12:00:00,,,103.04646749279851,1
2023-03-06 12:15:00,,,11.03915265878607,0
2023-03-06 12:30:00,,,46.859264933288124,0
2023-03-06 12:45:00,,,30.059042144838266,0
2023-03-06 13:00:00,,,838.8490767132163,1
2023-03-06 13:15:00,,,46.28305007667437,0
2023-03-06 13:30:00,,,851.0702339345816,1
2023-03-06 13:45:00,,,40.45419247927654,0
2023-03-06 14:00:00,,,-330.14872085276374,0
2023-03-06 14:15:00,,,218.42985891162147,1
2023-03-06 14:30:00,,,0.05863979509138477,0
2023-03-06 14:45:00,,,-679.7923046864304,0
2023-03-06 15:00:00,,,58.212824174327594,1
2023-03-06 15:15:00,,,26.027546179656763,0
2023-03-06 15:30:00,,,20.96671800481215,0
2023-03-06 15:45:00,,,41.606346804332766,0
2023-03-06 16:00:00,,,41.07302564430153,0
2023-03-06 16:15:00,,,55.20546634255108,1
2023-03-06 16:30:00,,,90.37931202949154,1
2023-03-06 16:45:00,,,19.917454498285917,0
2023-03-06 17:00:00,,,38.69127401478784,0
2023-03-06 17:15:00,,,22.274352768153857,0
2023-03-06 17:30:00,,,10.000029248395492,0
2023-03-06 17:45:00,,,53.90704270589585,1
2023-03-06 18:00:00,,,31.164736013553828,0
2023-03-06 18:15:00,,,11.202934083216014,0
2023-03-06 18:30:00,,,35.49481713978468,0
2023-03-06 18:45:00,,,36.13104971032426,0
2023-03-06 19:00:00,,,14.973647245852394,0
2023-03-06 19:15:00,,,86.61407054077296,1
2023-03-06 19:30:00,,,15.681806168163462,0
2023-03-06 19:45:00,,,10.185680798472903,0
2023-03-06 20:00:00,,,9.161392230031316,0
2023-03-06 20:15:00,,,187.88939598783944,1
2023-03-06 20:30:00,,,197.77371011578347,1
2023-03-06 20:45:00,,,42.92402677984134,0
2023-03-06 21:00:00,,,8.110424531608215,0
2023-03-06 21:15:00,,,31.25448739924832,0
2023-03-06 21:30:00,,,55.40918147803167,1
2023-03-06 21:45:00,,,23.480820006675273,0
2023-03-06 22:00:00,,,1.1120561180643516,0
2023-03-06 22:15:00,,,257.93681086048224,1
2023-03-06 22:30:00,,,14.806998281606424,0
2023-03-06 22:45:00,,,35.91715302779805,0
2023-03-06 23:00:00,,,126.96534042275765,1
2023-03-06 23:15:00,,,83.1669062829149,1
2023-03-06 23:30:00,,,277.6562196588843,1
2023-03-06 23:45:00,,,763.8213748024524,1
2023-03-07 00:00:00,,,15.499754473525337,0
2023-03-07 00:15:00,,,6.37063944371011,0
2023-03-07 00:30:00,,,47.08478304896369,0
2023-03-07 00:45:00,,,31.1328899803874,0
2023-03-07 01:00:00,,,40.07435375747078,0
2023-03-07 01:15:00,,,6.783552595801136,0
2023-03-07 01:30:00,,,11.557209142949393,0
2023-03-07 01:45:00,,,10.8105065286442,0
2023-03-07 02:00:00,,,19.899378176425824,0
2023-03-07 02:15:00,,,26.703502295683336,0
2023-03-07 02:30:00,,,17.90061485000939,0
2023-03-07 02:45:00,,,35.831890383245,0
2023-03-07 03:00:00,,,26.769927382964,0
2023-03-07 03:15:00,,,57.04602346784493,1
2023-03-07 03:30:00,,,14.676146410901078,0
2023-03-07 03:45:00,,,6.421875374498288,0
